,Name,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,ID
10151,ST,https://cdn.sofifa.net/players/257/220/21_60.png,,https://cdn.sofifa.net/flags/dk.png,51,69,SønderjyskE,https://cdn.sofifa.net/teams/1447/30.png,€150K,€900,1304,257220
10152,RW,https://cdn.sofifa.net/players/257/221/22_60.png,,https://cdn.sofifa.net/flags/dk.png,53,65,SønderjyskE,https://cdn.sofifa.net/teams/1447/30.png,€220K,€1K,1378,257221
10153,RWB,https://cdn.sofifa.net/players/257/222/21_60.png,,https://cdn.sofifa.net/flags/dk.png,50,65,SønderjyskE,https://cdn.sofifa.net/teams/1447/30.png,€110K,€950,1276,257222
10154,CB,https://cdn.sofifa.net/players/257/223/22_60.png,,https://cdn.sofifa.net/flags/dk.png,52,66,SønderjyskE,https://cdn.sofifa.net/teams/1447/30.png,€180K,€1K,1217,257223
10155,GK,https://cdn.sofifa.net/players/257/225/21_60.png,,https://cdn.sofifa.net/flags/mx.png,64,69,Fútbol Club Juárez,https://cdn.sofifa.net/teams/113134/30.png,€700K,€2K,1019,257225
10156,CAM,https://cdn.sofifa.net/players/257/227/22_60.png,,https://cdn.sofifa.net/flags/at.png,61,63,SC Rheindorf Altach,https://cdn.sofifa.net/teams/15009/30.png,€400K,€2K,1699,257227
10157,LWB,https://cdn.sofifa.net/players/257/228/22_60.png,,https://cdn.sofifa.net/flags/at.png,65,69,SC Rheindorf Altach,https://cdn.sofifa.net/teams/15009/30.png,€950K,€3K,1710,257228
10158,RB,https://cdn.sofifa.net/players/257/229/21_60.png,,https://cdn.sofifa.net/flags/pt.png,67,67,CD Nacional,https://cdn.sofifa.net/teams/1891/30.png,€975K,€4K,1772,257229
10159,CAM,https://cdn.sofifa.net/players/257/230/22_60.png,,https://cdn.sofifa.net/flags/gb-nir.png,59,75,Everton,https://cdn.sofifa.net/teams/7/30.png,€575K,€4K,1573,257230
10160,RM,https://cdn.sofifa.net/players/257/232/22_60.png,,https://cdn.sofifa.net/flags/de.png,60,69,F.C. Hansa Rostock,https://cdn.sofifa.net/teams/27/30.png,€550K,€1K,1474,257232
10161,RW,https://cdn.sofifa.net/players/257/233/22_60.png,,https://cdn.sofifa.net/flags/fr.png,60,68,Angers SCO,https://cdn.sofifa.net/teams/1530/30.png,€550K,€4K,1458,257233
10162,GK,https://cdn.sofifa.net/players/257/235/22_60.png,,https://cdn.sofifa.net/flags/dz.png,61,72,OGC Nice,https://cdn.sofifa.net/teams/72/30.png,€625K,€2K,1018,257235
10163,ST,https://cdn.sofifa.net/players/257/236/22_60.png,,https://cdn.sofifa.net/flags/br.png,63,68,FC Würzburger Kickers,https://cdn.sofifa.net/teams/110197/30.png,€725K,€2K,1444,257236
10164,GK,https://cdn.sofifa.net/players/257/237/22_60.png,,https://cdn.sofifa.net/flags/gb-sct.png,64,68,Tranmere Rovers,https://cdn.sofifa.net/teams/15048/30.png,€675K,€7K,1096,257237
10165,CB,https://cdn.sofifa.net/players/257/238/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,58,76,Newcastle United,https://cdn.sofifa.net/teams/13/30.png,€475K,€2K,1416,257238
10166,LB,https://cdn.sofifa.net/players/257/242/22_60.png,,https://cdn.sofifa.net/flags/ge.png,68,70,SG Dynamo Dresden,https://cdn.sofifa.net/teams/503/30.png,€1.4M,€6K,1734,257242
10167,CM,https://cdn.sofifa.net/players/257/243/22_60.png,,https://cdn.sofifa.net/flags/il.png,67,71,RZ Pellets Wolfsberger AC,https://cdn.sofifa.net/teams/111822/30.png,€1.5M,€5K,1804,257243
10168,CM,https://cdn.sofifa.net/players/257/244/22_60.png,,https://cdn.sofifa.net/flags/ch.png,60,76,FC St. Gallen 1879,https://cdn.sofifa.net/teams/898/30.png,€625K,€2K,1665,257244
10169,ST,https://cdn.sofifa.net/players/257/245/22_60.png,,https://cdn.sofifa.net/flags/gb-wls.png,59,72,Stoke City,https://cdn.sofifa.net/teams/1806/30.png,€550K,€4K,1516,257245
10170,CM,https://cdn.sofifa.net/players/257/247/22_60.png,,https://cdn.sofifa.net/flags/au.png,60,70,Crawley Town,https://cdn.sofifa.net/teams/110890/30.png,€525K,€4K,1628,257247
10171,CM,https://cdn.sofifa.net/players/257/248/22_60.png,,https://cdn.sofifa.net/flags/es.png,62,73,Granada CF,https://cdn.sofifa.net/teams/110832/30.png,€900K,€3K,1713,257248
10172,CM,https://cdn.sofifa.net/players/257/249/22_60.png,,https://cdn.sofifa.net/flags/pl.png,54,65,Śląsk Wrocław,https://cdn.sofifa.net/teams/111092/30.png,€240K,€1K,1477,257249
10173,CM,https://cdn.sofifa.net/players/257/250/22_60.png,,https://cdn.sofifa.net/flags/se.png,53,66,Mjällby AIF,https://cdn.sofifa.net/teams/112072/30.png,€220K,€500,1437,257250
10174,LW,https://cdn.sofifa.net/players/257/252/22_60.png,,https://cdn.sofifa.net/flags/ve.png,61,69,Estudiantes de Mérida,https://cdn.sofifa.net/teams/111332/30.png,€725K,€500,1452,257252
10175,CB,https://cdn.sofifa.net/players/257/253/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,61,74,Burnley,https://cdn.sofifa.net/teams/1796/30.png,€750K,€4K,1404,257253
10176,ST,https://cdn.sofifa.net/players/257/256/21_60.png,,https://cdn.sofifa.net/flags/de.png,56,64,Sportclub Verl,https://cdn.sofifa.net/teams/110501/30.png,€325K,€500,1424,257256
10177,CM,https://cdn.sofifa.net/players/257/259/22_60.png,,https://cdn.sofifa.net/flags/dk.png,63,71,Silkeborg IF,https://cdn.sofifa.net/teams/270/30.png,€1M,€2K,1723,257259
10178,LB,https://cdn.sofifa.net/players/257/260/22_60.png,,https://cdn.sofifa.net/flags/dk.png,54,70,Odense Boldklub,https://cdn.sofifa.net/teams/272/30.png,€275K,€1K,1395,257260
10179,CDM,https://cdn.sofifa.net/players/257/261/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,56,69,Blackpool,https://cdn.sofifa.net/teams/1926/30.png,€325K,€1K,1467,257261
10180,ST,https://cdn.sofifa.net/players/257/262/22_60.png,,https://cdn.sofifa.net/flags/dk.png,52,66,FC Nordsjælland,https://cdn.sofifa.net/teams/1788/30.png,€190K,€850,1313,257262
10181,CM,https://cdn.sofifa.net/players/257/266/21_60.png,,https://cdn.sofifa.net/flags/br.png,69,69,SC Farense,https://cdn.sofifa.net/teams/489/30.png,€1.4M,€4K,1835,257266
10182,RB,https://cdn.sofifa.net/players/257/267/21_60.png,,https://cdn.sofifa.net/flags/pt.png,62,67,SC Farense,https://cdn.sofifa.net/teams/489/30.png,€550K,€1K,1683,257267
10183,CB,https://cdn.sofifa.net/players/257/268/21_60.png,,https://cdn.sofifa.net/flags/br.png,64,67,SC Farense,https://cdn.sofifa.net/teams/489/30.png,€675K,€2K,1474,257268
10184,GK,https://cdn.sofifa.net/players/257/274/21_60.png,,https://cdn.sofifa.net/flags/us.png,55,65,Portsmouth,https://cdn.sofifa.net/teams/1790/30.png,€250K,€1K,869,257274
10185,ST,https://cdn.sofifa.net/players/257/275/21_60.png,,https://cdn.sofifa.net/flags/gb-sct.png,56,68,Hamilton Academical FC,https://cdn.sofifa.net/teams/184/30.png,€350K,€1K,1382,257275
10186,LM,https://cdn.sofifa.net/players/257/276/22_60.png,,https://cdn.sofifa.net/flags/sa.png,53,62,Al Faisaly,https://cdn.sofifa.net/teams/112389/30.png,€210K,€2K,1356,257276
10187,ST,https://cdn.sofifa.net/players/257/277/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,57,69,AFC Wimbledon,https://cdn.sofifa.net/teams/112259/30.png,€400K,€1K,1460,257277
10188,LB,https://cdn.sofifa.net/players/257/282/21_60.png,,https://cdn.sofifa.net/flags/de.png,58,68,1. FC Magdeburg,https://cdn.sofifa.net/teams/110588/30.png,€425K,€550,1442,257282
10189,CDM,https://cdn.sofifa.net/players/257/283/22_60.png,,https://cdn.sofifa.net/flags/de.png,68,73,1. FC Magdeburg,https://cdn.sofifa.net/teams/110588/30.png,€1.6M,€1K,1838,257283
10190,CB,https://cdn.sofifa.net/players/257/284/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,51,57,Tranmere Rovers,https://cdn.sofifa.net/teams/15048/30.png,€80K,€800,1188,257284
10191,ST,https://cdn.sofifa.net/players/257/285/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,54,59,Tranmere Rovers,https://cdn.sofifa.net/teams/15048/30.png,€160K,€1K,1313,257285
10192,RB,https://cdn.sofifa.net/players/257/286/22_60.png,,https://cdn.sofifa.net/flags/de.png,62,70,1. FC Magdeburg,https://cdn.sofifa.net/teams/110588/30.png,€850K,€650,1575,257286
10193,GK,https://cdn.sofifa.net/players/257/287/22_60.png,,https://cdn.sofifa.net/flags/de.png,58,69,Fortuna Sittard,https://cdn.sofifa.net/teams/634/30.png,€375K,€1K,909,257287
10194,RM,https://cdn.sofifa.net/players/257/294/22_60.png,,https://cdn.sofifa.net/flags/us.png,55,63,Seattle Sounders FC,https://cdn.sofifa.net/teams/111144/30.png,€275K,€1K,1319,257294
10195,CB,https://cdn.sofifa.net/players/257/295/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,55,68,Doncaster Rovers,https://cdn.sofifa.net/teams/142/30.png,€275K,€900,1253,257295
10196,LB,https://cdn.sofifa.net/players/257/298/22_60.png,,https://cdn.sofifa.net/flags/tr.png,59,63,İttifak Holding Konyaspor,https://cdn.sofifa.net/teams/101033/30.png,€300K,€2K,1425,257298
10197,RB,https://cdn.sofifa.net/players/257/301/21_60.png,,https://cdn.sofifa.net/flags/ie.png,51,64,Cork City,https://cdn.sofifa.net/teams/422/30.png,€130K,€500,1266,257301
10198,LM,https://cdn.sofifa.net/players/257/302/22_60.png,,https://cdn.sofifa.net/flags/in.png,50,53,Jamshedpur FC,https://cdn.sofifa.net/teams/114168/30.png,€60K,€500,1396,257302
10199,CB,https://cdn.sofifa.net/players/257/303/22_60.png,,https://cdn.sofifa.net/flags/nl.png,65,73,Lincoln City,https://cdn.sofifa.net/teams/149/30.png,€1.5M,€3K,1515,257303
10200,ST,https://cdn.sofifa.net/players/257/078/21_60.png,,https://cdn.sofifa.net/flags/fr.png,61,75,La Berrichonne de Châteauroux,https://cdn.sofifa.net/teams/212/30.png,€775K,€550,1425,257078
10201,CF,https://cdn.sofifa.net/players/257/079/21_60.png,,https://cdn.sofifa.net/flags/ao.png,59,71,Eintracht Frankfurt,https://cdn.sofifa.net/teams/1824/30.png,€525K,€2K,1496,257079
10202,ST,https://cdn.sofifa.net/players/257/080/22_60.png,,https://cdn.sofifa.net/flags/at.png,64,74,FC Flyeralarm Admira,https://cdn.sofifa.net/teams/111821/30.png,€1.3M,€5K,1659,257080
10203,CB,https://cdn.sofifa.net/players/257/081/22_60.png,,https://cdn.sofifa.net/flags/de.png,59,75,Hallescher FC,https://cdn.sofifa.net/teams/110482/30.png,€550K,€2K,1363,257081
10204,GK,https://cdn.sofifa.net/players/257/082/22_60.png,,https://cdn.sofifa.net/flags/de.png,58,64,SG Dynamo Dresden,https://cdn.sofifa.net/teams/503/30.png,€275K,€1K,925,257082
10205,LM,https://cdn.sofifa.net/players/257/083/22_60.png,,https://cdn.sofifa.net/flags/fr.png,63,78,Futebol Clube de Famalicão,https://cdn.sofifa.net/teams/112809/30.png,€1.1M,€3K,1565,257083
10206,GK,https://cdn.sofifa.net/players/257/085/22_60.png,,https://cdn.sofifa.net/flags/no.png,52,66,Viking FK,https://cdn.sofifa.net/teams/300/30.png,€170K,€500,855,257085
10207,RB,https://cdn.sofifa.net/players/257/087/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,54,70,AFC Wimbledon,https://cdn.sofifa.net/teams/112259/30.png,€250K,€500,1400,257087
10208,LWB,https://cdn.sofifa.net/players/257/089/21_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,53,67,Northampton Town,https://cdn.sofifa.net/teams/1930/30.png,€210K,€500,1365,257089
10209,CB,https://cdn.sofifa.net/players/257/091/22_60.png,,https://cdn.sofifa.net/flags/be.png,63,74,Oud-Heverlee Leuven,https://cdn.sofifa.net/teams/100087/30.png,€975K,€2K,1594,257091
10210,LM,https://cdn.sofifa.net/players/257/093/22_60.png,,https://cdn.sofifa.net/flags/be.png,62,71,Oud-Heverlee Leuven,https://cdn.sofifa.net/teams/100087/30.png,€900K,€2K,1617,257093
10211,CDM,https://cdn.sofifa.net/players/257/094/21_60.png,,https://cdn.sofifa.net/flags/cv.png,68,68,CD Nacional,https://cdn.sofifa.net/teams/1891/30.png,€800K,€5K,1721,257094
10212,LW,https://cdn.sofifa.net/players/257/095/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,57,68,Bristol Rovers,https://cdn.sofifa.net/teams/1962/30.png,€350K,€1K,1360,257095
10213,CM,https://cdn.sofifa.net/players/257/096/21_60.png,,https://cdn.sofifa.net/flags/fr.png,61,73,CD Nacional,https://cdn.sofifa.net/teams/1891/30.png,€775K,€1K,1667,257096
10214,CDM,https://cdn.sofifa.net/players/257/099/22_60.png,,https://cdn.sofifa.net/flags/jp.png,66,73,Kawasaki Frontale,https://cdn.sofifa.net/teams/111730/30.png,€1.6M,€3K,1741,257099
10215,CB,https://cdn.sofifa.net/players/257/101/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,53,69,Everton,https://cdn.sofifa.net/teams/7/30.png,€220K,€2K,1263,257101
10216,CAM,https://cdn.sofifa.net/players/257/102/22_60.png,,https://cdn.sofifa.net/flags/jp.png,55,70,Nagoya Grampus,https://cdn.sofifa.net/teams/112092/30.png,€300K,€500,1425,257102
10217,ST,https://cdn.sofifa.net/players/257/104/22_60.png,,https://cdn.sofifa.net/flags/gb-sct.png,59,76,Fulham,https://cdn.sofifa.net/teams/144/30.png,€575K,€4K,1505,257104
10218,CM,https://cdn.sofifa.net/players/257/106/21_60.png,,https://cdn.sofifa.net/flags/gb-sct.png,49,65,Carlisle United,https://cdn.sofifa.net/teams/1480/30.png,€120K,€650,1409,257106
10219,RB,https://cdn.sofifa.net/players/257/107/21_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,52,66,Carlisle United,https://cdn.sofifa.net/teams/1480/30.png,€180K,€550,1264,257107
10220,CDM,https://cdn.sofifa.net/players/257/108/21_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,51,62,Carlisle United,https://cdn.sofifa.net/teams/1480/30.png,€120K,€550,1362,257108
10221,CB,https://cdn.sofifa.net/players/257/109/21_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,50,63,Carlisle United,https://cdn.sofifa.net/teams/1480/30.png,€100K,€500,1320,257109
10222,CB,https://cdn.sofifa.net/players/257/110/22_60.png,,https://cdn.sofifa.net/flags/es.png,64,75,Atlético de Madrid,https://cdn.sofifa.net/teams/240/30.png,€1.2M,€8K,1396,257110
10223,ST,https://cdn.sofifa.net/players/257/111/22_60.png,,https://cdn.sofifa.net/flags/fr.png,72,76,Stade Brestois 29,https://cdn.sofifa.net/teams/378/30.png,€3.4M,€13K,1823,257111
10224,CM,https://cdn.sofifa.net/players/257/113/21_60.png,,https://cdn.sofifa.net/flags/fr.png,55,63,Stade Brestois 29,https://cdn.sofifa.net/teams/378/30.png,€275K,€2K,1496,257113
10225,GK,https://cdn.sofifa.net/players/257/115/21_60.png,,https://cdn.sofifa.net/flags/fr.png,56,67,Pau FC,https://cdn.sofifa.net/teams/110321/30.png,€250K,€500,861,257115
10226,CB,https://cdn.sofifa.net/players/257/116/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,59,74,Exeter City,https://cdn.sofifa.net/teams/143/30.png,€500K,€1K,1403,257116
10227,CM,https://cdn.sofifa.net/players/257/117/21_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,48,67,Exeter City,https://cdn.sofifa.net/teams/143/30.png,€120K,€650,1385,257117
10228,ST,https://cdn.sofifa.net/players/257/119/21_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,49,64,Exeter City,https://cdn.sofifa.net/teams/143/30.png,€110K,€850,1293,257119
10229,LWB,https://cdn.sofifa.net/players/257/121/22_60.png,,https://cdn.sofifa.net/flags/fr.png,66,77,KV Oostende,https://cdn.sofifa.net/teams/682/30.png,€1.8M,€2K,1740,257121
10230,LM,https://cdn.sofifa.net/players/257/122/21_60.png,,https://cdn.sofifa.net/flags/ro.png,58,69,Gaz Metan Mediaş,https://cdn.sofifa.net/teams/112637/30.png,€425K,€500,1525,257122
10231,CB,https://cdn.sofifa.net/players/257/123/21_60.png,,https://cdn.sofifa.net/flags/se.png,50,64,Helsingborgs IF,https://cdn.sofifa.net/teams/432/30.png,€100K,€500,1263,257123
10232,ST,https://cdn.sofifa.net/players/257/127/22_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,51,67,Burton Albion,https://cdn.sofifa.net/teams/15015/30.png,€150K,€850,1264,257127
10233,CM,https://cdn.sofifa.net/players/257/128/22_60.png,,https://cdn.sofifa.net/flags/ie.png,60,73,Burton Albion,https://cdn.sofifa.net/teams/15015/30.png,€575K,€800,1650,257128
10234,LB,https://cdn.sofifa.net/players/257/129/21_60.png,,https://cdn.sofifa.net/flags/gb-eng.png,52,67,Burton Albion,https://cdn.sofifa.net/teams/15015/30.png,€180K,€500,1301,257129
10235,GK,https://cdn.sofifa.net/players/257/130/21_60.png,,https://cdn.sofifa.net/flags/dk.png,51,66,AC Horsens,https://cdn.sofifa.net/teams/1446/30.png,€120K,€500,836,257130
10236,LM,https://cdn.sofifa.net/players/257/131/21_60.png,,https://cdn.sofifa.net/flags/be.png,58,69,Waasland-Beveren,https://cdn.sofifa.net/teams/110913/30.png,€450K,€1K,1527,257131
10237,GK,https://cdn.sofifa.net/players/257/132/22_60.png,,https://cdn.sofifa.net/flags/gr.png,55,70,Panathinaikos FC,https://cdn.sofifa.net/teams/1884/30.png,€250K,€500,889,257132
10238,CDM,https://cdn.sofifa.net/players/257/137/21_60.png,,https://cdn.sofifa.net/flags/de.png,58,65,Türkgücü München,https://cdn.sofifa.net/teams/114398/30.png,€400K,€750,1432,257137
10239,GK,https://cdn.sofifa.net/players/257/138/22_60.png,,https://cdn.sofifa.net/flags/cm.png,55,67,Stoke City,https://cdn.sofifa.net/teams/1806/30.png,€275K,€2K,813,257138
10240,RM,https://cdn.sofifa.net/players/257/139/21_60.png,,https://cdn.sofifa.net/flags/de.png,54,68,VfB Lübeck,https://cdn.sofifa.net/teams/1829/30.png,€250K,€500,1351,257139
10241,GK,https://cdn.sofifa.net/players/257/140/21_60.png,,https://cdn.sofifa.net/flags/fr.png,59,71,FC Nantes,https://cdn.sofifa.net/teams/71/30.png,€475K,€2K,855,257140
10242,GK,https://cdn.sofifa.net/players/257/141/21_60.png,,https://cdn.sofifa.net/flags/us.png,55,71,Türkgücü München,https://cdn.sofifa.net/teams/114398/30.png,€275K,€500,871,257141
10243,GK,https://cdn.sofifa.net/players/257/142/22_60.png,,https://cdn.sofifa.net/flags/fr.png,57,64,Clermont Foot 63,https://cdn.sofifa.net/teams/1815/30.png,€275K,€1K,857,257142
10244,ST,https://cdn.sofifa.net/players/257/143/21_60.png,,https://cdn.sofifa.net/flags/rs.png,61,66,FC Chambly Oise,https://cdn.sofifa.net/teams/112627/30.png,€500K,€1K,1544,257143
10245,ST,https://cdn.sofifa.net/players/257/144/21_60.png,,https://cdn.sofifa.net/flags/de.png,62,63,VfB Lübeck,https://cdn.sofifa.net/teams/1829/30.png,€475K,€900,1561,257144
10246,RM,https://cdn.sofifa.net/players/257/145/22_60.png,,https://cdn.sofifa.net/flags/jp.png,63,69,Oita Trinita,https://cdn.sofifa.net/teams/113183/30.png,€775K,€1K,1547,257145
10247,CB,https://cdn.sofifa.net/players/257/147/22_60.png,,https://cdn.sofifa.net/flags/us.png,66,67,F.C. Hansa Rostock,https://cdn.sofifa.net/teams/27/30.png,€800K,€4K,1463,257147
10248,CB,https://cdn.sofifa.net/players/257/148/21_60.png,,https://cdn.sofifa.net/flags/de.png,59,63,VfB Lübeck,https://cdn.sofifa.net/teams/1829/30.png,€300K,€600,1328,257148
10249,GK,https://cdn.sofifa.net/players/257/149/22_60.png,,https://cdn.sofifa.net/flags/de.png,58,69,SC Paderborn 07,https://cdn.sofifa.net/teams/10030/30.png,€375K,€1K,960,257149
10250,ST,https://cdn.sofifa.net/players/257/151/22_60.png,,https://cdn.sofifa.net/flags/ar.png,66,73,Club Atlético Central Córdoba,https://cdn.sofifa.net/teams/112965/30.png,€1.8M,€4K,1640,257151
10251,CAM,https://cdn.sofifa.net/players/257/152/22_60.png,,https://cdn.sofifa.net/flags/ar.png,62,77,San Lorenzo de Almagro,https://cdn.sofifa.net/teams/1013/30.png,€925K,€950,1556,257152
10252,ST,https://cdn.sofifa.net/players/257/154/22_60.png,,https://cdn.sofifa.net/flags/ar.png,65,70,Unión de Santa Fe,https://cdn.sofifa.net/teams/111716/30.png,€1.1M,€4K,1600,257154
10253,RWB,https://cdn.sofifa.net/players/257/158/22_60.png,,https://cdn.sofifa.net/flags/se.png,58,68,IK Sirius,https://cdn.sofifa.net/teams/113458/30.png,€425K,€550,1524,257158
10254,LW,https://cdn.sofifa.net/players/257/159/22_60.png,,https://cdn.sofifa.net/flags/pt.png,64,73,Boavista FC,https://cdn.sofifa.net/teams/1898/30.png,€1.3M,€3K,1664,257159
10255,CM,https://cdn.sofifa.net/players/257/160/21_60.png,,https://cdn.sofifa.net/flags/br.png,63,74,Hellas Verona,https://cdn.sofifa.net/teams/206/30.png,€1M,€4K,1719,257160
10256,RM,https://cdn.sofifa.net/players/257/162/22_60.png,,https://cdn.sofifa.net/flags/br.png,67,79,SC Braga,https://cdn.sofifa.net/teams/1896/30.png,€2.5M,€4K,1730,257162
10257,CAM,https://cdn.sofifa.net/players/257/163/22_60.png,,https://cdn.sofifa.net/flags/be.png,56,70,Oud-Heverlee Leuven,https://cdn.sofifa.net/teams/100087/30.png,€325K,€850,1395,257163
10258,CDM,https://cdn.sofifa.net/players/257/164/21_60.png,,https://cdn.sofifa.net/flags/it.png,59,74,U.S. Sassuolo Calcio,https://cdn.sofifa.net/teams/111974/30.png,€525K,€3K,1545,257164
10259,RM,https://cdn.sofifa.net/players/257/165/21_60.png,,https://cdn.sofifa.net/flags/pl.png,51,63,Zagłębie Lubin,https://cdn.sofifa.net/teams/110749/30.png,€140K,€800,1424,257165
